[2026-04-03 17:59:37] IP=172.18.0.1 PUERTO=42198 | RX=CONEXION_ESTABLECIDA | TX=-
[2026-04-04 18:52:37] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 32.4000 VIBRACION_ALTA (32.40 > 8.0)

[2026-04-04 18:52:37] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 32.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:38] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 174.26 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:38] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 24.53 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:38] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.17 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:38] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 23.69 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:42] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 23.1000 VIBRACION_ALTA (23.10 > 8.0)

[2026-04-04 18:52:42] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 23.10 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:42] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 215.93 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:42] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 23.85 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:42] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 0.82 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:43] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 15.88 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:46] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.0000 VIBRACION_ALTA (21.00 > 8.0)

[2026-04-04 18:52:46] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 21.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:47] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 207.39 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:47] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 34.07 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:47] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 0.94 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:47] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 33.67 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:51] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.6000 VIBRACION_ALTA (21.60 > 8.0)

[2026-04-04 18:52:51] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 21.60 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:51] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 333.47 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:51] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 31.02 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:51] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.74 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:52] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 25.52 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:55] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 28.4000 VIBRACION_ALTA (28.40 > 8.0)

[2026-04-04 18:52:55] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 28.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:56] IP=172.18.0.4 PUERTO=36904 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 553.0600 CONSUMO_ALTO (553.1 > 500.0)

[2026-04-04 18:52:56] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 553.06 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:56] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 27.85 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:56] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 1.41 | TX=OK DATA_RECEIVED

[2026-04-04 18:52:56] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 23.82 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:00] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.1000 VIBRACION_ALTA (29.10 > 8.0)

[2026-04-04 18:53:00] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 29.10 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:00] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 385.24 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:00] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 18.33 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:01] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.78 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:01] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 17.43 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:04] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 28.2000 VIBRACION_ALTA (28.20 > 8.0)

[2026-04-04 18:53:04] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 28.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:05] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 286.07 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:05] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 20.54 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:05] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 3.98 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:05] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 34.02 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:09] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 34.5000 VIBRACION_ALTA (34.50 > 8.0)

[2026-04-04 18:53:09] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 34.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:09] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 199.62 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:09] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 32.11 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:10] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 3.36 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:10] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 32.9 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:14] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 23.0000 VIBRACION_ALTA (23.00 > 8.0)

[2026-04-04 18:53:14] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 23.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:14] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 154.14 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:14] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 27.01 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:14] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 0.5 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:14] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 30.56 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:18] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 23.7000 VIBRACION_ALTA (23.70 > 8.0)

[2026-04-04 18:53:18] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 23.70 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:19] IP=172.18.0.4 PUERTO=36904 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 551.9500 CONSUMO_ALTO (552.0 > 500.0)

[2026-04-04 18:53:19] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 551.95 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:26] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 32.25 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:19] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.07 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:19] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 32.89 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:23] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 26.5000 VIBRACION_ALTA (26.50 > 8.0)

[2026-04-04 18:53:23] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 26.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:23] IP=172.18.0.4 PUERTO=36904 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 550.9800 CONSUMO_ALTO (551.0 > 500.0)

[2026-04-04 18:53:23] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 550.98 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:23] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 15.91 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:24] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 1.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:24] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 28.36 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:27] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.4000 VIBRACION_ALTA (20.40 > 8.0)

[2026-04-04 18:53:27] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 20.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:27] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 360.64 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:28] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 30.53 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:28] IP=172.18.0.8 PUERTO=56396 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 12.2000 VIBRACION_ALTA (12.20 > 8.0)

[2026-04-04 18:53:28] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 12.2 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:28] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 26.14 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:32] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 25.4000 VIBRACION_ALTA (25.40 > 8.0)

[2026-04-04 18:53:32] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 25.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:32] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 116.91 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:32] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 17.21 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:33] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.38 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:33] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 22.28 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:36] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.8000 VIBRACION_ALTA (31.80 > 8.0)

[2026-04-04 18:53:36] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 31.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:37] IP=172.18.0.4 PUERTO=36904 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 550.8500 CONSUMO_ALTO (550.9 > 500.0)

[2026-04-04 18:53:37] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 550.85 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:37] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 32.15 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:37] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 1.3 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:37] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 28.75 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:41] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 22.3000 VIBRACION_ALTA (22.30 > 8.0)

[2026-04-04 18:53:41] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 22.30 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:41] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 383.94 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:41] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 25.15 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:42] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.11 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:42] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 21.52 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:45] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.2000 VIBRACION_ALTA (20.20 > 8.0)

[2026-04-04 18:53:45] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 20.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:46] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 305.14 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:46] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 29.15 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:46] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 0.52 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:46] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 16.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:50] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.8000 VIBRACION_ALTA (27.80 > 8.0)

[2026-04-04 18:53:50] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 27.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:50] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 230.27 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:51] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 25.77 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:51] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.18 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:51] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 28.61 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:54] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 23.6000 VIBRACION_ALTA (23.60 > 8.0)

[2026-04-04 18:53:54] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 23.60 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:55] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 382.88 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:55] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 24.86 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:55] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.56 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:55] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 26.37 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:59] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.5000 VIBRACION_ALTA (27.50 > 8.0)

[2026-04-04 18:53:59] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 27.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:53:59] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 343.81 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:00] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 34.42 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:00] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 3.1 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:00] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 17.07 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:04] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.4000 VIBRACION_ALTA (24.40 > 8.0)

[2026-04-04 18:54:04] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 24.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:04] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 211.11 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:04] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 32.44 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:04] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.99 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:04] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 24.28 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:09] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.2000 VIBRACION_ALTA (29.20 > 8.0)

[2026-04-04 18:54:09] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 29.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:09] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 223.77 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:16] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 33.29 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:09] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 1.61 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:09] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 31.86 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:13] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 33.9000 VIBRACION_ALTA (33.90 > 8.0)

[2026-04-04 18:54:13] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 33.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:13] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 117.03 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:14] IP=172.18.0.7 PUERTO=58896 | RX=anomalia detectada | TX=ALERT py-temp-01 temperature 46.1600 TEMPERATURA_ALTA (46.2 > 40.0)

[2026-04-04 18:54:14] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 46.16 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:14] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.7 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:14] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 20.23 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:18] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.9000 VIBRACION_ALTA (20.90 > 8.0)

[2026-04-04 18:54:18] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 20.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:18] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 389.9 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:18] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 27.83 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:18] IP=172.18.0.8 PUERTO=56396 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 13.6500 VIBRACION_ALTA (13.65 > 8.0)

[2026-04-04 18:54:18] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 13.65 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:18] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 33.5 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:22] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 25.6000 VIBRACION_ALTA (25.60 > 8.0)

[2026-04-04 18:54:22] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 25.60 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:22] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 150.02 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:22] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 27.0 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:23] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.59 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:23] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 18.17 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:27] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.4000 VIBRACION_ALTA (29.40 > 8.0)

[2026-04-04 18:54:27] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 29.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:27] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 220.33 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:27] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 20.19 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:28] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 26.74 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:28] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 3.46 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:31] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 23.8000 VIBRACION_ALTA (23.80 > 8.0)

[2026-04-04 18:54:31] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 23.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:31] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 180.78 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:32] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 15.64 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:32] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 3.67 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:32] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 32.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:36] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.1000 VIBRACION_ALTA (21.10 > 8.0)

[2026-04-04 18:54:36] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 21.10 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:36] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 306.05 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:36] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 25.18 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:37] IP=172.18.0.6 PUERTO=46518 | RX=anomalia detectada | TX=ALERT py-temp-02 temperature 45.9400 TEMPERATURA_ALTA (45.9 > 40.0)

[2026-04-04 18:54:37] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 45.94 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:37] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 4.19 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:40] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.0000 VIBRACION_ALTA (20.00 > 8.0)

[2026-04-04 18:54:40] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 20.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:41] IP=172.18.0.4 PUERTO=36904 | RX=DATA py-energy-01 energy 248.73 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:41] IP=172.18.0.7 PUERTO=58896 | RX=DATA py-temp-01 temperature 19.46 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:41] IP=172.18.0.8 PUERTO=56396 | RX=DATA py-vib-01 vibration 2.1 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:41] IP=172.18.0.6 PUERTO=46518 | RX=DATA py-temp-02 temperature 31.64 | TX=OK DATA_RECEIVED

[2026-04-04 18:54:45] IP=172.18.0.5 PUERTO=44628 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.9000 VIBRACION_ALTA (31.90 > 8.0)

[2026-04-04 18:54:45] IP=172.18.0.5 PUERTO=44628 | RX=DATA c-sensor-001 vibration 31.90 | TX=OK DATA_RECEIVED

